date,slot_index,source_endpoint_label,natural_interval,template_interval_label,price_yuan_per_kwh,actual_load_kw,actual_pv_kw,actual_net_kwh,load_forecast_kw,pv_forecast_kw,baseline_net_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,spill_kwh
2025-12-27,64,10:50:00,10:40-10:50,10:50-11:00,0.7990000000,4440.4113000000,5311.3525000000,-145.1568666667,4135.1083900000,5525.6615428571,-231.7588588095,0.0000000000,101.1265878571,0.0000000000,1359.2400788571,1450.2540079286,0.0000000000,44.0302788095
2025-12-27,65,11:00:00,10:50-11:00,11:00-11:10,0.5025000000,4233.9300000000,5382.4125000000,-191.4137500000,4046.1210000000,5633.7107142857,-264.5982857143,658.3971190476,833.3333333333,0.0000000000,1450.2540079286,2200.2540079286,0.0000000000,16.4775357143
2025-12-27,66,11:10:00,11:00-11:10,11:10-11:20,0.4662000000,4085.8910000000,5525.5655000000,-239.9457500000,4089.4954600000,5690.7692428571,-266.8789638095,670.9630150000,833.3333333333,0.0000000000,2200.2540079286,2950.2540079286,0.0000000000,77.5754316667
2025-12-27,67,11:20:00,11:10-11:20,11:20-11:30,0.5007000000,4014.7579000000,5665.9365000000,-275.1964333333,4103.1091100000,5719.1902142857,-269.3468507143,655.7505302381,833.3333333333,0.0000000000,2950.2540079286,3700.2540079286,0.0000000000,97.6136302381
2025-12-27,68,11:30:00,11:20-11:30,11:30-11:40,0.4827000000,3976.6600000000,5665.6125000000,-281.4920833333,4056.8200000000,5778.6857142857,-286.9776190476,660.6470952381,833.3333333333,0.0000000000,3700.2540079286,4450.2540079286,0.0000000000,108.8058452381
2025-12-27,69,11:40:00,11:30-11:40,11:40-11:50,0.4785000000,3933.0565000000,5506.2464000000,-262.1983166667,4070.3927400000,5897.6059285714,-304.5355314286,603.1857795238,833.3333333333,0.0000000000,4450.2540079286,5200.2540079286,0.0000000000,32.0507628571
2025-12-27,70,11:50:00,11:40-11:50,11:50-12:00,0.4662000000,3849.3537000000,5599.2441000000,-291.6484000000,4108.4150000000,5923.6084285714,-302.5322380952,609.5712695238,833.3333333333,0.0000000000,5200.2540079286,5950.2540079286,0.0000000000,67.8863361905
2025-12-27,71,12:00:00,11:50-12:00,12:00-12:10,0.4432000000,3861.4000000000,5901.1875000000,-339.9645833333,4071.3910000000,5840.3732142857,-294.8303690476,650.6979285714,833.3333333333,0.0000000000,5950.2540079286,6700.2540079286,0.0000000000,157.3291785714
2025-12-27,72,12:10:00,12:00-12:10,12:10-12:20,0.4411000000,4134.7787000000,5945.0707000000,-301.7153333333,3915.3309900000,5786.4713000000,-311.8567183333,617.0977326190,833.3333333333,0.0000000000,6700.2540079286,7450.2540079286,0.0000000000,85.4797326190
2025-12-27,73,12:20:00,12:10-12:20,12:20-12:30,0.4551000000,4291.4568000000,5813.1798000000,-253.6205000000,3895.3754700000,5790.9871714286,-315.9352835714,586.2403300000,833.3333333333,0.0000000000,7450.2540079286,8200.2540079286,0.0000000000,6.5274966667
2025-12-27,74,12:30:00,12:20-12:30,12:30-12:40,0.4463000000,4169.1200000000,5614.2750000000,-240.8591666667,3982.9920000000,5772.3482142857,-298.2260357143,605.4156666667,833.3333333333,0.0000000000,8200.2540079286,8950.2540079286,0.0000000000,12.9415000000
2025-12-27,75,12:40:00,12:30-12:40,12:40-12:50,0.4113000000,3983.3154000000,5392.9035000000,-234.9313500000,3910.5422100000,5634.1430000000,-287.2667983333,633.3357357143,833.3333333333,0.0000000000,8950.2540079286,9700.2540079286,0.0000000000,34.9337523810
2025-12-27,76,12:50:00,12:40-12:50,12:50-13:00,0.5682000000,4027.6225000000,5385.0930000000,-226.2450833333,3875.9264200000,5535.7058428571,-276.6299038095,230.7257569048,421.7339723810,0.0000000000,9700.2540079286,10079.8145830714,0.0000000000,35.2368678571
2025-12-27,77,13:00:00,12:50-13:00,13:00-13:10,0.8279000000,4168.3000000000,5426.1375000000,-209.6395833333,3904.3240000000,5472.1500000000,-261.3043333333,0.0000000000,128.9664642857,0.0000000000,10079.8145830714,10195.8844009286,0.0000000000,80.6731190476
2025-12-27,78,13:10:00,13:00-13:10,13:10-13:20,0.8636000000,4007.5908000000,5118.5539000000,-185.1605166667,3827.3980600000,5290.5141428571,-243.8526804762,0.0000000000,131.8598409524,0.0000000000,10195.8844009286,10314.5582577857,0.0000000000,53.3006757143
2025-12-27,79,13:20:00,13:10-13:20,13:20-13:30,0.8416000000,3848.8473000000,4909.6195000000,-176.7953666667,3858.9652200000,5152.2002428571,-215.5391704762,0.0000000000,132.7879978571,0.0000000000,10314.5582577857,10434.0674558571,0.0000000000,44.0073688095
2025-12-27,80,13:30:00,13:20-13:30,13:30-13:40,0.8618000000,3843.3500000000,4923.8250000000,-180.0791666667,3948.2170000000,5082.6375000000,-189.0700833333,0.0000000000,124.8247857143,0.0000000000,10434.0674558571,10546.4097630000,0.0000000000,55.2543809524
2025-12-27,81,13:40:00,13:30-13:40,13:40-13:50,0.8623000000,3856.0341000000,4816.1712000000,-160.0228500000,3818.0615200000,4941.4207000000,-187.2265300000,0.0000000000,113.5791166667,0.0000000000,10546.4097630000,10648.6309680000,0.0000000000,46.4437333333
2025-12-27,82,13:50:00,13:40-13:50,13:50-14:00,0.9026000000,3928.4488000000,4527.1879000000,-99.7898500000,3726.3202800000,4788.2543857143,-176.9890176190,0.0000000000,107.6915369048,0.0000000000,10648.6309680000,10745.5533512143,7.9016869048,0.0000000000
2025-12-27,83,14:00:00,13:50-14:00,14:00-14:10,0.9754000000,3993.6600000000,4252.3875000000,-43.1212500000,3761.6790000000,4624.3285714286,-143.7749285714,0.0000000000,52.2239166667,0.0000000000,10745.5533512143,10792.5548762143,9.1026666667,0.0000000000
2025-12-27,84,14:10:00,14:00-14:10,14:10-14:20,1.0002000000,3882.7346000000,4231.1844000000,-58.0749666667,3765.8295400000,4376.3323000000,-101.7504600000,0.0000000000,8.2723597619,0.0000000000,10792.5548762143,10800.0000000000,0.0000000000,49.8026069048
2025-12-27,85,14:20:00,14:10-14:20,14:20-14:30,0.9978000000,3650.2348000000,4181.3090000000,-88.5123666667,3811.9407000000,4113.8220000000,-50.3135500000,0.0000000000,0.0000000000,24.5529071429,10800.0000000000,10772.7189920635,0.0000000000,113.0652738095
2025-12-27,86,14:30:00,14:20-14:30,14:30-14:40,1.0271000000,3552.5300000000,3993.3750000000,-73.4741666667,3852.9150000000,3878.6946428571,-4.2966071429,0.0000000000,0.0000000000,63.5095714286,10772.7189920635,10702.1528015873,0.0000000000,136.9837380952
2025-12-27,87,14:40:00,14:30-14:40,14:40-14:50,1.0906000000,3790.3026000000,3812.5854000000,-3.7138000000,3737.6582500000,3649.4668285714,14.6985702381,0.0000000000,0.0000000000,67.9188807143,10702.1528015873,10626.6873785714,0.0000000000,71.6326807143
2025-12-27,88,14:50:00,14:40-14:50,14:50-15:00,0.9376000000,3799.4381000000,3584.9976000000,35.7400833333,3620.5890400000,3410.1351285714,35.0756519048,0.0000000000,0.0000000000,83.7552009524,10626.6873785714,10533.6260441799,0.0000000000,48.0151176190
2025-12-27,89,15:00:00,14:50-15:00,15:00-15:10,0.6694000000,3615.1100000000,3283.7250000000,55.2308333333,3631.4110000000,3160.8910714286,78.4199880952,121.6152023810,0.0000000000,0.0000000000,10533.6260441799,10533.6260441799,0.0000000000,66.3843690476
2025-12-27,90,15:10:00,15:00-15:10,15:10-15:20,0.6600000000,3794.2595000000,2962.7881000000,138.5785666667,3729.2550200000,2910.7682285714,136.4144652381,465.1663986890,295.9710620223,0.0000000000,10533.6260441799,10800.0000000000,0.0000000000,30.6167700000
2025-12-27,91,15:20:00,15:10-15:20,15:20-15:30,0.7217000000,3839.5410000000,2676.6879000000,193.8088500000,3622.6753800000,2648.5600142857,162.3525609524,196.3724604762,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,2.5636104762
2025-12-27,92,15:30:00,15:20-15:30,15:30-15:40,0.7308000000,3594.0100000000,2425.5000000000,194.7516666667,3399.2660000000,2377.2267857143,170.3398690476,213.3567261905,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,18.6050595238
2025-12-27,93,15:40:00,15:30-15:40,15:40-15:50,0.7534000000,3436.1917000000,2163.5233000000,212.1114000000,3431.5616300000,2111.7084285714,219.9755335714,254.5613254762,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,42.4499254762
2025-12-27,94,15:50:00,15:40-15:50,15:50-16:00,0.7823000000,3433.6875000000,1877.2905000000,259.3995000000,3483.4693400000,1838.3093714286,274.1933280952,296.7381007143,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,37.3386007143
2025-12-27,95,16:00:00,15:50-16:00,16:00-16:10,0.8055000000,3522.0600000000,1577.5125000000,324.0912500000,3476.1010000000,1558.1303571429,319.6617738095,346.7852380952,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,22.6939880952
2025-12-27,96,16:10:00,16:00-16:10,16:10-16:20,0.8271000000,3583.6336000000,1283.0678000000,383.4276333333,3558.6114500000,1285.6606428571,378.8251345238,397.4701702381,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,14.0425369048
2025-12-27,97,16:20:00,16:10-16:20,16:20-16:30,0.8519000000,3491.4151000000,984.4934000000,417.8202833333,3549.8958500000,1001.6410000000,424.7091416667,449.9527050000,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,32.1324216667
2025-12-27,98,16:30:00,16:20-16:30,16:30-16:40,0.8791000000,3419.9400000000,690.3000000000,454.9400000000,3509.9750000000,709.3125000000,466.7770833333,488.5671785714,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,33.6271785714
2025-12-27,99,16:40:00,16:30-16:40,16:40-16:50,0.9024000000,3600.8146000000,424.4059000000,529.4014500000,3612.1406700000,435.2519000000,529.4814616667,558.3955692857,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,28.9941192857
2025-12-27,100,16:50:00,16:40-16:50,16:50-17:00,0.9163000000,3328.6983000000,174.9273000000,525.6285000000,3222.0383600000,177.8195571429,507.3698004762,536.4768564286,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,10.8483564286
2025-12-27,101,17:00:00,16:50-17:00,17:00-17:10,0.9264000000,2755.1500000000,0.0000000000,459.1916666667,2588.2300000000,0.0000000000,431.3716666667,451.5860833333,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,7.6055833333,0.0000000000
2025-12-27,102,17:10:00,17:00-17:10,17:10-17:20,0.9462000000,2783.0808000000,0.0000000000,463.8468000000,2649.6505700000,0.0000000000,441.6084283333,464.0323316667,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,0.1855316667
2025-12-27,103,17:20:00,17:10-17:20,17:20-17:30,0.9742000000,2960.8414000000,6.2220000000,492.4365666667,2784.1488300000,6.2981000000,462.9751216667,489.6861445238,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,2.7504221429,0.0000000000
2025-12-27,104,17:30:00,17:20-17:30,17:30-17:40,0.9862000000,2893.5800000000,0.0000000000,482.2633333333,2675.1840000000,0.0000000000,445.8640000000,468.6670000000,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,13.5963333333,0.0000000000
2025-12-27,105,17:40:00,17:30-17:40,17:40-17:50,0.9760000000,2676.4394000000,0.0000000000,446.0732333333,2632.2233400000,0.0000000000,438.7038900000,462.4722633333,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,16.3990300000
2025-12-27,106,17:50:00,17:40-17:50,17:50-18:00,1.0742000000,2710.2243000000,0.4467000000,451.6296000000,2640.4663000000,0.4522000000,440.0023500000,414.2187192857,0.0000000000,42.8732702381,10800.0000000000,10752.3630330688,0.0000000000,5.4623895238
2025-12-27,107,18:00:00,17:50-18:00,18:00-18:10,1.2313000000,2911.3100000000,0.0000000000,485.2183333333,2666.0990000000,0.0000000000,444.3498333333,0.0000000000,0.0000000000,464.5950000000,10752.3630330688,10236.1463664021,20.6233333333,0.0000000000
2025-12-27,108,18:10:00,18:00-18:10,18:10-18:20,1.2561000000,2809.8104000000,0.0000000000,468.3017333333,2731.2120800000,0.0000000000,455.2020133333,0.0000000000,0.0000000000,482.4472633333,10236.1463664021,9700.0938515873,0.0000000000,14.1455300000
2025-12-27,109,18:20:00,18:10-18:20,18:20-18:30,1.2447000000,2612.8915000000,0.0321000000,435.4765666667,2801.2094000000,0.0324571429,466.8628238095,0.0000000000,0.0000000000,492.7921685714,9700.0938515873,9152.5469976191,0.0000000000,57.3156019048
2025-12-27,110,18:30:00,18:20-18:30,18:30-18:40,1.2545000000,2626.4200000000,0.0000000000,437.7366666667,2804.3480000000,0.0000000000,467.3913333333,0.0000000000,0.0000000000,482.4575000000,9152.5469976191,8616.4831087302,0.0000000000,44.7208333333
2025-12-27,111,18:40:00,18:30-18:40,18:40-18:50,1.2522000000,2917.7603000000,0.0000000000,486.2933833333,2702.9617800000,0.0000000000,450.4936300000,0.0000000000,0.0000000000,475.9934283333,8616.4831087302,8087.6015216931,10.2999550000,0.0000000000
2025-12-27,112,18:50:00,18:40-18:50,18:50-19:00,1.2881000000,2936.3154000000,0.0023000000,489.3855166667,2675.1154600000,0.0023285714,445.8521885714,0.0000000000,0.0000000000,470.2755028571,8087.6015216931,7565.0731851852,19.1100138095,0.0000000000
2025-12-27,113,19:00:00,18:50-19:00,19:00-19:10,1.3466000000,2645.4000000000,0.0000000000,440.9000000000,2739.0210000000,0.0000000000,456.5035000000,0.0000000000,0.0000000000,481.3663333333,7565.0731851852,7030.2217037037,0.0000000000,40.4663333333
2025-12-27,114,19:10:00,19:00-19:10,19:10-19:20,1.3523000000,2544.0971000000,0.0000000000,424.0161833333,2750.2972300000,0.0000000000,458.3828716667,0.0000000000,0.0000000000,476.5290816667,7030.2217037037,6500.7449462963,0.0000000000,52.5128983333
2025-12-27,115,19:20:00,19:10-19:20,19:20-19:30,1.3445000000,2603.8225000000,0.0000000000,433.9704166667,2764.9261200000,0.0000000000,460.8210200000,0.0000000000,0.0000000000,482.5452733333,6500.7449462963,5964.5835314815,0.0000000000,48.5748566667
2025-12-27,116,19:30:00,19:20-19:30,19:30-19:40,1.3483000000,2645.3300000000,0.0000000000,440.8883333333,2768.8810000000,0.0000000000,461.4801666667,0.0000000000,0.0000000000,475.0198333333,5964.5835314815,5436.7837166667,0.0000000000,34.1315000000
2025-12-27,117,19:40:00,19:30-19:40,19:40-19:50,1.3490000000,2563.6216000000,0.0000000000,427.2702666667,2676.9504700000,0.0000000000,446.1584116667,0.0000000000,0.0000000000,469.8824383333,5436.7837166667,4914.6921185185,0.0000000000,42.6121716667
2025-12-27,118,19:50:00,19:40-19:50,19:50-20:00,1.3473000000,2585.0091000000,0.0000000000,430.8348500000,2606.2516000000,0.0000000000,434.3752666667,0.0000000000,0.0000000000,461.0226000000,4914.6921185185,4402.4447851852,0.0000000000,30.1877500000
2025-12-27,119,20:00:00,19:50-20:00,20:00-20:10,1.3482000000,2761.2200000000,0.0000000000,460.2033333333,2663.5860000000,0.0000000000,443.9310000000,0.0000000000,0.0000000000,473.3606666667,4402.4447851852,3876.4884888889,0.0000000000,13.1573333333
2025-12-27,120,20:10:00,20:00-20:10,20:10-20:20,1.3513000000,2910.0521000000,0.0000000000,485.0086833333,2832.3209700000,0.0000000000,472.0534950000,0.0000000000,0.0000000000,490.0843600000,3876.4884888889,3331.9503111111,0.0000000000,5.0756766667
2025-12-27,121,20:20:00,20:10-20:20,20:20-20:30,1.3400000000,2947.2534000000,0.0000000000,491.2089000000,2863.9716300000,0.0000000000,477.3286050000,0.0000000000,0.0000000000,502.2952100000,3331.9503111111,2773.8445222222,0.0000000000,11.0863100000
2025-12-27,122,20:30:00,20:20-20:30,20:30-20:40,1.3489000000,2895.9700000000,0.0000000000,482.6616666667,2746.5080000000,0.0000000000,457.7513333333,0.0000000000,0.0000000000,478.2255000000,2773.8445222222,2242.4828555556,4.4361666667,0.0000000000
2025-12-27,123,20:40:00,20:30-20:40,20:40-20:50,1.3952000000,2829.3901000000,0.0000000000,471.5650166667,2707.8468200000,0.0000000000,451.3078033333,0.0000000000,0.0000000000,468.9663433333,2242.4828555556,1721.4091407407,2.5986733333,0.0000000000
2025-12-27,124,20:50:00,20:40-20:50,20:50-21:00,1.2226000000,2706.4144000000,0.0000000000,451.0690666667,2759.2363800000,0.0000000000,459.8727300000,0.0000000000,0.0000000000,469.2682266667,1721.4091407407,1200.0000000000,0.0000000000,18.1991600000
2025-12-27,125,21:00:00,20:50-21:00,21:00-21:10,0.9332000000,2589.9200000000,0.0000000000,431.6533333333,2819.9280000000,0.0000000000,469.9880000000,490.7415000000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,59.0881666667
2025-12-27,126,21:10:00,21:00-21:10,21:10-21:20,0.9068000000,2619.4684000000,0.0000000000,436.5780666667,2808.9036000000,0.0000000000,468.1506000000,489.0011750000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,52.4231083333
2025-12-27,127,21:20:00,21:10-21:20,21:20-21:30,0.9371000000,2710.6770000000,0.0000000000,451.7795000000,2781.3842100000,0.0000000000,463.5640350000,476.1703966667,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,24.3908966667
2025-12-27,128,21:30:00,21:20-21:30,21:30-21:40,0.9371000000,2790.6700000000,0.0000000000,465.1116666667,2802.2010000000,0.0000000000,467.0335000000,484.6670000000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,19.5553333333
2025-12-27,129,21:40:00,21:30-21:40,21:40-21:50,0.9871000000,2816.7574000000,0.0000000000,469.4595666667,2858.6350200000,0.0000000000,476.4391700000,486.3832050000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,16.9236383333
2025-12-27,130,21:50:00,21:40-21:50,21:50-22:00,0.7764000000,2605.6510000000,0.0000000000,434.2751666667,2740.7446300000,0.0000000000,456.7907716667,476.6460033333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,42.3708366667
2025-12-27,131,22:00:00,21:50-22:00,22:00-22:10,0.4209000000,2267.9100000000,0.0000000000,377.9850000000,2500.3160000000,0.0000000000,416.7193333333,1272.2360000000,833.3333333333,0.0000000000,1200.0000000000,1950.0000000000,0.0000000000,60.9176666667
2025-12-27,132,22:10:00,22:00-22:10,22:10-22:20,0.3859000000,2161.5958000000,0.0000000000,360.2659666667,2407.0993200000,0.0000000000,401.1832200000,1254.7211683333,833.3333333333,0.0000000000,1950.0000000000,2700.0000000000,0.0000000000,61.1218683333
2025-12-27,133,22:20:00,22:10-22:20,22:20-22:30,0.4368000000,2311.0136000000,0.0000000000,385.1689333333,2365.7021400000,0.0000000000,394.2836900000,413.3344133333,0.0000000000,0.0000000000,2700.0000000000,2700.0000000000,0.0000000000,28.1654800000
2025-12-27,134,22:30:00,22:20-22:30,22:30-22:40,0.4198000000,2545.4000000000,0.0000000000,424.2333333333,2323.5150000000,0.0000000000,387.2525000000,1243.5203333333,833.3333333333,0.0000000000,2700.0000000000,3450.0000000000,14.0463333333,0.0000000000
2025-12-27,135,22:40:00,22:30-22:40,22:40-22:50,0.4186000000,2631.9255000000,0.0000000000,438.6542500000,2357.7548400000,0.0000000000,392.9591400000,1246.8665050000,833.3333333333,0.0000000000,3450.0000000000,4200.0000000000,25.1210783333,0.0000000000
2025-12-27,136,22:50:00,22:40-22:50,22:50-23:00,0.4241000000,2526.6175000000,0.0000000000,421.1029166667,2506.6191100000,0.0000000000,417.7698516667,443.6998016667,0.0000000000,0.0000000000,4200.0000000000,4200.0000000000,0.0000000000,22.5968850000
2025-12-27,137,23:00:00,22:50-23:00,23:00-23:10,0.4237000000,2349.9200000000,0.0000000000,391.6533333333,2606.1270000000,0.0000000000,434.3545000000,1299.7090000000,833.3333333333,0.0000000000,4200.0000000000,4950.0000000000,0.0000000000,74.7223333333
2025-12-27,138,23:10:00,23:00-23:10,23:10-23:20,0.4248000000,2302.7329000000,0.0000000000,383.7888166667,2451.9547400000,0.0000000000,408.6591233333,425.3610500000,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,41.5722333333
2025-12-27,139,23:20:00,23:10-23:20,23:20-23:30,0.4240000000,2434.0616000000,0.0000000000,405.6769333333,2419.5929700000,0.0000000000,403.2654950000,412.9452516667,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,7.2683183333
2025-12-27,140,23:30:00,23:20-23:30,23:30-23:40,0.4220000000,2533.9600000000,0.0000000000,422.3266666667,2520.5020000000,0.0000000000,420.0836666667,1268.4585000000,833.3333333333,0.0000000000,4950.0000000000,5700.0000000000,0.0000000000,12.7985000000
2025-12-27,141,23:40:00,23:30-23:40,23:40-23:50,0.4240000000,2397.1501000000,0.0000000000,399.5250166667,2473.8748900000,0.0000000000,412.3124816667,781.5467883333,333.3333333333,0.0000000000,5700.0000000000,6000.0000000000,0.0000000000,48.6884383333
2025-12-27,142,23:50:00,23:40-23:50,23:50-0:00+1,0.4271000000,2677.6622000000,0.0000000000,446.2770333333,2833.8639700000,0.0000000000,472.3106616667,493.5745683333,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,47.2975350000
2025-12-27,143,0:00+1,23:50-24:00,0:00-0:10+1,0.4276000000,3378.2600000000,0.0000000000,563.0433333333,3452.1300000000,0.0000000000,575.3550000000,593.4378333333,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,30.3945000000
2025-12-28,0,00:10:00,0:00-0:10,0:10-0:20,0.4248000000,3784.9516000000,0.0000000000,630.8252666667,3549.4731100000,0.0000000000,591.5788516667,1456.6340983333,833.3333333333,0.0000000000,6000.0000000000,6750.0000000000,7.5245016667,0.0000000000
2025-12-28,1,00:20:00,0:10-0:20,0:20-0:30,0.4245000000,3799.0609000000,0.0000000000,633.1768166667,3474.7073500000,0.0000000000,579.1178916667,1445.0404516667,833.3333333333,0.0000000000,6750.0000000000,7500.0000000000,21.4696983333,0.0000000000
2025-12-28,2,00:30:00,0:20-0:30,0:30-0:40,0.4269000000,3674.2200000000,0.0000000000,612.3700000000,3506.2620000000,0.0000000000,584.3770000000,1447.2790000000,833.3333333333,0.0000000000,7500.0000000000,8250.0000000000,0.0000000000,1.5756666667
2025-12-28,3,00:40:00,0:30-0:40,0:40-0:50,0.4272000000,3706.3021000000,0.0000000000,617.7170166667,3560.1007800000,0.0000000000,593.3501300000,1452.6333633333,833.3333333333,0.0000000000,8250.0000000000,9000.0000000000,0.0000000000,1.5830133333
2025-12-28,4,00:50:00,0:40-0:50,0:50-1:00,0.4271000000,3623.8534000000,0.0000000000,603.9755666667,3557.3632100000,0.0000000000,592.8938683333,1451.0818050000,833.3333333333,0.0000000000,9000.0000000000,9750.0000000000,0.0000000000,13.7729050000
2025-12-28,5,01:00:00,0:50-1:00,1:00-1:10,0.4285000000,3454.0000000000,0.0000000000,575.6666666667,3542.4030000000,0.0000000000,590.4005000000,618.3893333333,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,42.7226666667
2025-12-28,6,01:10:00,1:00-1:10,1:10-1:20,0.4311000000,3537.4640000000,0.0000000000,589.5773333333,3623.9965400000,0.0000000000,603.9994233333,634.9836216667,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,45.4062883333
2025-12-28,7,01:20:00,1:10-1:20,1:20-1:30,0.4302000000,3703.4297000000,0.0000000000,617.2382833333,3701.5004300000,0.0000000000,616.9167383333,654.3452766667,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,37.1069933333
2025-12-28,8,01:30:00,1:20-1:30,1:30-1:40,0.4279000000,3740.0500000000,0.0000000000,623.3416666667,3726.1490000000,0.0000000000,621.0248333333,985.1303333333,333.3333333333,0.0000000000,9750.0000000000,10050.0000000000,0.0000000000,28.4553333333
2025-12-28,9,01:40:00,1:30-1:40,1:40-1:50,0.4312000000,3610.4249000000,0.0000000000,601.7374833333,3732.9307300000,0.0000000000,622.1551216667,655.7091933333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,53.9717100000
2025-12-28,10,01:50:00,1:40-1:50,1:50-2:00,0.4333000000,3595.6009000000,0.0000000000,599.2668166667,3676.3703000000,0.0000000000,612.7283833333,652.7661550000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,53.4993383333
2025-12-28,11,02:00:00,1:50-2:00,2:00-2:10,0.4311000000,3714.2800000000,0.0000000000,619.0466666667,3640.6980000000,0.0000000000,606.7830000000,640.7215000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,21.6748333333
2025-12-28,12,02:10:00,2:00-2:10,2:10-2:20,0.4293000000,3734.8382000000,0.0000000000,622.4730333333,3767.6429600000,0.0000000000,627.9404933333,668.5570650000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,46.0840316667
2025-12-28,13,02:20:00,2:10-2:20,2:20-2:30,0.4324000000,3780.8641000000,0.0000000000,630.1440166667,3837.5297900000,0.0000000000,639.5882983333,672.3599500000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,42.2159333333
2025-12-28,14,02:30:00,2:20-2:30,2:30-2:40,0.4367000000,3914.4000000000,0.0000000000,652.4000000000,3823.5900000000,0.0000000000,637.2650000000,674.5268333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,22.1268333333
2025-12-28,15,02:40:00,2:30-2:40,2:40-2:50,0.4348000000,4030.3875000000,0.0000000000,671.7312500000,3888.8277700000,0.0000000000,648.1379616667,679.8140700000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,8.0828200000
2025-12-28,16,02:50:00,2:40-2:50,2:50-3:00,0.4335000000,3983.5438000000,0.0000000000,663.9239666667,3833.2157300000,0.0000000000,638.8692883333,668.4293233333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,4.5053566667
2025-12-28,17,03:00:00,2:50-3:00,3:00-3:10,0.4357000000,3888.6200000000,0.0000000000,648.1033333333,3762.0680000000,0.0000000000,627.0113333333,658.8423333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,10.7390000000
2025-12-28,18,03:10:00,3:00-3:10,3:10-3:20,0.4374000000,3999.7525000000,0.0000000000,666.6254166667,3976.5634200000,0.0000000000,662.7605700000,694.7209200000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,28.0955033333
2025-12-28,19,03:20:00,3:10-3:20,3:20-3:30,0.4371000000,4069.8089000000,0.0000000000,678.3014833333,3995.1489700000,0.0000000000,665.8581616667,709.0650933333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,30.7636100000
2025-12-28,20,03:30:00,3:20-3:30,3:30-3:40,0.4356000000,4059.6200000000,0.0000000000,676.6033333333,3835.2650000000,0.0000000000,639.2108333333,687.6943333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,11.0910000000
2025-12-28,21,03:40:00,3:30-3:40,3:40-3:50,0.4353000000,4165.7227000000,0.0000000000,694.2871166667,3993.0518000000,0.0000000000,665.5086333333,713.3130550000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,19.0259383333
2025-12-28,22,03:50:00,3:40-3:50,3:50-4:00,0.4360000000,4195.6613000000,0.0000000000,699.2768833333,4102.4244000000,0.0000000000,683.7374000000,717.7810550000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,18.5041716667
